bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,doroJuso,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode
1141010200,주상복합,복도식,개별난방,위탁관리,분양,서울특별시 서대문구 서소문로 27,258,마포로 제5구역 6-1지구 도심 재개발주택조합,서울특별시 서대문구 충정로3가 465- 충정리시온,5,대림,A12070201,1,023926132,20375.8,0,0,258,0,충정리시온,20416.42,023926112,21,cafe.daum.net/rezion465,20040923,2,258,21,10871.28,03741
1141011800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서대문구 모래내로 309,294,신성주택(주),서울특별시 서대문구 홍은동 456- 홍은두산,0,두산건설(주),A12071001,3,023951473,28118.94,0,0,90,204,홍은두산,33403.81,023951472,15, ,19971013,11,294,15,22682.91,03657
1141011800,아파트,혼합식,개별난방,자치관리,분양,서울특별시 서대문구 연희로41길 102,300,라이프주택,서울특별시 서대문구 홍은동 186-1 홍은미성아파트,0,라이프주택,A12071003,4,0232175387,35649.564,96,0,0,204,홍은미성아파트,36310.86,0232175385,12, ,19850320,11,300,12,28423.68,03648
1141011700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 연희로32길 48,581,연희3동B지구재건축조합,서울특별시 서대문구 연희동 740- 연희성원,0,성원건설,A12071101,8,0231426578,64387.243,95,38,128,320,연희성원,89550,023263500,22,연희성원.apti.co.kr,20010531,17,581,22,50980.04,03719
1141011700,아파트,혼합식,개별난방,자치관리,분양,서울특별시 서대문구 동교로 291,212,임광토건,서울특별시 서대문구 연희동 738- 연희임광아파트,3,임광토건,A12071102,2,023321242,20375.92,36,0,140,36,연희임광아파트,30573.39,023321272,18, ,19990224,4,212,18,15580.72,03716
1141012000,아파트,계단식,지역난방,위탁관리,혼합,서울특별시 서대문구 거북골로 120,473,주택조합,서울특별시 서대문구 남가좌동 381- DMC센트레빌,2,동부건설,A12072801,7,023091489,46536.413,93,0,205,175,DMC센트레빌,76631,023041489,15,가재울센트레빌.apti.co.kr,20090602,21,473,15,35124.81,03690
1141012000,아파트,복도식,개별난방,위탁관리,임대,서울특별시 서대문구 가재울로 45,330,현대사업개발,서울특별시 서대문구 남가좌동 376-2 남가좌현대제2,2,현대사업개발,A12072802,1,023073218,18087.3,0,0,330,0,남가좌현대제2,22115.27,023073217,18,happy.i-sh.co.kr,19990527,4,330,18,10810.8,03710
1141011100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 세무서8길 49,119,공보처주택조합 외,서울특별시 서대문구 홍제동 468- 홍제비콘드림힐,3,비콘건설.청일건설,A12076401,1,023795509,12537.244,15,0,0,104,홍제비콘드림힐,17453,023795500,15, ,20060526,0,119,15,10013.259,03625
1141011900,아파트,복도식,개별난방,위탁관리,임대,서울특별시 서대문구 거북골로 154,267,Sh공사,서울특별시 서대문구 북가좌동 449-1 북가좌삼호제2,1,대림건설,A12076601,1, ,14252.46,0,0,267,0,북가좌삼호제2,14253.15,023023751,18,www.i-sh.co.kr/happy/intro.do,19960216,3,267,18,8410.5,03690
1141011100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 서대문구 통일로34길 46,246, ,서울특별시 서대문구 홍제동 460-1 인왕산현대,0, ,A12078201,1,023941264,11566.92,0,0,246,0,인왕산현대,13529.94,023944236,18, ,20000705,3,246,18,8036.82,03633
1141011100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 통일로34길 43,939,현대건설,서울특별시 서대문구 홍제동 459- 홍제원 현대,2,현대건설,A12078704,15,023950181,102766.07,283,0,298,358,홍제원 현대,128749.57,023950179,18, ,20000614,0,939,18,80719.1,03631
1141011100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 통일로34길 46,700,현대건설,서울특별시 서대문구 홍제동 460- 홍제인왕산현대,3,현대건설,A12078705,10,023947173,75353.3722,189,0,255,256,홍제인왕산현대,94222,023959392,18, ,20000705,18,700,18,58698.63,03633
1141011000,아파트,복도식,개별난방,위탁관리,분양,서울특별시 서대문구 이화여대8길 62,956,북아현시민아파트재건축주택조합,서울특별시 서대문구 북아현동 1009- 북아현두산,2,두산건설(주),A12079501,6,023122146,75847.8928,0,0,956,0,북아현두산,87371,023123547,18, ,19990303,11,956,18,57321.76,03769
1141011900,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 수색로 154,254,명성문화연립,서울특별시 서대문구 북가좌동 371-1 월드컵현대,2,현대건설,A12081602,2, ,27788.81,61,0,103,90,월드컵현대,38156.602,023730602,18, ,19981121,7,254,18,20574.31,03714
1141011900,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 서대문구 응암로 28,660,한양,서울특별시 서대문구 북가좌동 431- 디엠씨한양,0,한양건설,A12081703,6,023065847,75623.1479,232,0,1,427,디엠씨한양,79165,023062018,15, ,19870804,15,660,15,58508.8,03790
1141011800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서대문구 연희로 377,610,외환은행직장주택조합외 13개조합,서울특별시 서대문구 홍은동 202-5 홍은현대,1,현대산업개발(주),A12084504,6,0232177912,57861.424,0,0,166,444,홍은현대,57861.424,0232161278,15, ,19880729,21,610,15,45783.95,03648
1141011100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서대문구 통일로25길 30,998,한양건설,서울특별시 서대문구 홍제동 82- 홍제한양,1,햔양건설,A12085303,10,027361205,100004.16,150,0,0,848,홍제한양,100004.16,027221205,15,홍제한양.apti.co.kr,19930504,22,998,15,76611.98,03730
1141011100,아파트,복도식,개별난방,위탁관리,분양,서울특별시 서대문구 세검정로3길 63,214,홍제3동 27통 재건축조합,서울특별시 서대문구 홍제동 373- 홍제태영으뜸,3,태영(주),A12086001,1,023956549,17721.258,36,0,131,47,홍제태영으뜸,26524.93,023956548,18, ,19980731,3,214,18,12650.8,03623
1144010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 마포구 마포대로 262,208,재건축조합,서울특별시 마포구 아현동 692- 서서울삼성아파트,2,삼성중공업(주),A12101001,2,023649829,19778.684,0,0,84,124,서서울삼성아파트,23813.19,023631644,22, ,19981008,4,208,22,14635.64,04201
1144010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 마포구 마포대로10길 22,192,한화건설,서울특별시 마포구 공덕동 460- 공덕한화꿈에그린,2,한화건설,A12102002,4,027147634,21708,26,0,0,166,공덕한화꿈에그린,31837.56,027147633,15, ,20040830,8,192,15,17055.253,04210
1144010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 마포구 마포대로11길 84,480,한국통신공사노조주택조합,서울특별시 마포구 공덕동 188-108 마포현대아파트,0,현대건설,A12102005,5,027043917,44866.8,0,0,183,297,마포현대아파트,45084.2,027187788,16, ,19880509,12,480,16,35008.64,04133
1144010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 마포구 마포대로20길 26,683,삼성물산,서울특별시 마포구 공덕동 43- 삼성래미안공덕2차,2,공덕2지구재개발주택조합,A12102008,9,0263544924,75762.27,151,0,160,372,삼성래미안공덕2차,106787.69,027194924,20, ,20040629,18,683,20,58538.25,04204
1144010300,주상복합,복도식,개별난방,위탁관리,분양,서울특별시 마포구 백범로 199,242,마포 1-47 지구 재개발조합,서울특별시 마포구 신공덕동 167- 대우메트로디오빌,8,대우건설,A12103006,1,0232768205,18206.84,0,0,228,14,대우메트로디오빌,18206.84,0232768200,30, ,20051201,2,242,30,8696.92,04195
1144010400,아파트,계단식,중앙난방,위탁관리,분양,서울특별시 마포구 도화길 28,982,삼성건설,서울특별시 마포구 도화동 550- 마포삼성,0,삼성건설,A12104005,14,027170792,118232.918,64,238,0,680,마포삼성,134786.924,027170791,17, ,19970516,29,982,17,94118.16,04170
1144010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 마포구 마포대로4라길 30,339,쌍용,서울특별시 마포구 마포동 253- 마포쌍용황금,4,쌍용,A12105001,6,0263522563,35547.1054,83,0,158,98,마포쌍용황금,49578.33,027172563,21,cafe.daum.net/maposy,20000807,8,339,21,27316.12,04178
1144010600,아파트,계단식,지역난방,위탁관리,분양,서울특별시 마포구 토정로32길 11,456,국민연금관리공단제3직장조합외 9개조합,서울특별시 마포구 토정동 138- 토정한강삼성,2,삼성물산(주)건설부분,A12106001,3,027199974,49938.59,0,0,237,219,토정한강삼성,52327.197,027119034,28, ,19971031,10,456,28,32767.32,04164
1144011100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 마포구 신수로 81,160,청옥산업개발(주),서울특별시 마포구 신수동 456- 마포경남아너스빌,1,경남기업(주),A12111001,2,027115419,16926.4,0,0,0,160,마포경남아너스빌,22217.95,027125412,12, ,20070517,8,160,12,13592,04098
1144011200,아파트,복도식,개별난방,자치관리,분양,서울특별시 마포구 신수로3길 19,219,경남빌라 제건축조합,서울특별시 마포구 현석동 220- 밤섬현대,3,현대건설,A12112001,2,0232727340,22907.8888,44,0,127,48,밤섬현대,29368.13,027127285,25, ,19990726,4,219,25,16667.76,04092
1144011700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 마포구 창전로 26,538,GS건설,서울특별시 마포구 신정동 30- 서강GS,1,GS건설,A12114001,6,027126887,70172.62,134,0,226,178,서강GS,70173,027126853,23, ,19990701,12,538,23,44020.28,04093
1144011400,아파트,계단식,개별난방,위탁관리,분양,서울특별시 마포구 독막로 145,635,쌍용건설,서울특별시 마포구 창전동 444- 서강쌍용예가,2,쌍용건설,A12119006,15,023335386,67662.623,72,0,155,408,서강쌍용예가,96890.453,023335007,15,www.ssya.co.kr,20071101,26,635,15,52559.165,04069
1144012500,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 마포구 월드컵북로30길 9-22,795,대림산업,서울특별시 마포구 성산동 601- 성산월드타운대림,2,대림산업,A12125202,10,023022054,96162.01,152,4,73,566,성산월드타운대림,96162.02,023022053,24, ,20040824,18,795,24,70691.534,03945
1144012700,아파트,계단식,지역난방,자치관리,분양,서울특별시 마포구 상암산로1길 52,436,SH공사,서울특별시 마포구 상암동 1658- 상암월드컵파크5단지,2,대동건설,A12127001,8,023021913,50150.83,107,0,0,329,상암월드컵파크5단지,68193.3,023020912,21,상암월드컵파크5단지.apti.co.kr,20050920,10,436,21,39070.24,03904
1144012700,아파트,계단식,지역난방,위탁관리,분양,서울특별시 마포구 상암산로1길 57,484,서울특별시 SH공사,서울특별시 마포구 상암동 1689- 상암월드컵파크6단지,2,일성건설,A12127002,14,023020714,87961.5318,326,0,0,158,상암월드컵파크6단지,87961.55,023020718,15, ,20050715,22,484,15,47364.06,03905
1144012700,아파트,계단식,지역난방,위탁관리,분양,서울특별시 마포구 월드컵로 338,540,SH공사,서울특별시 마포구 상암동 1643- 상암월드컵파크3단지,2,두산건설,A12127003,9,023059758,58609.68,0,0,0,540,상암월드컵파크3단지,74716.56,023059757,20,월드컵파크3단지.apti.co.kr,20030930,18,540,20,45841.2,03911
1144012700,아파트,계단식,지역난방,위탁관리,분양,서울특별시 마포구 월드컵북로47길 46,657,SH공사,서울특별시 마포구 상암동 1637- 상암월드컵파크2단지,1,서광산업,A12127004,7,023024241,54360.81,0,0,657,0,상암월드컵파크2단지,71714.06,023024240,20,home.drapt.com/상암월드컵2단지,20031112,16,657,20,38606.78,03912
1114013400,주상복합,복도식,개별난방,자치관리,분양,서울특별시 중구 마른내로 72,180,오래되서 모름,서울특별시 중구 인현동2가 192-30 인현신성,5,오래되서 모름,A10028201,1,0222687087,10573.74,22,2,134,22,인현신성,10808.8,0222677087,10,인현동신성.apti.co.kr,19680530,2,180,10,10573.7,04558
1114016500,아파트,복도식,개별난방,위탁관리,임대,서울특별시 중구 청계천로 400,336,황학구역주택재개발조합,서울특별시 중구 황학동 2545- SH황학롯데캐슬베네치아,0,롯데건설,A10044001,1,0220486115,25734.24,0,0,336,0,SH황학롯데캐슬베네치아,25734.98,0220486114,33,happy.i-sh.co.kr/main.do?deptid=70216,20081222,3,336,33,11296.32,04572
1114016500,아파트,복도식,개별난방,위탁관리,분양,서울특별시 중구 청계천로 400,1534,황학주택재개발조합,서울특별시 중구 황학동 2545- 롯데캐슬베네치아,0,롯데건설,A10044002,5,0220486101,168908.64,266,0,478,790,롯데캐슬베네치아,382536.05,0220486100,33,www.clcv.co.kr,20081222,20,1534,33,126299.82,04572
1114016200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 중구 다산로36길 110,461,신당동 동화주택 주택재개발조합,서울특별시 중구 신당동 850- 신당푸르지오,3,대우건설(주),A10045001,9,0222541021,54649.09,81,74,40,266,신당푸르지오,83067.67,0222541020,23, ,20051228,12,461,23,44882.36,04587
1114016200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 중구 청구로 64,737,신당 제7주택재개발아파트,서울특별시 중구 신당동 852- 청구e편한세상(분양),3,대림산업,A10045002,13,0222365535,86467.46,150,29,93,465,청구e편한세상(분양),118197,0222368877,15, ,20111213,33,737,15,67127,04587
1114016200,아파트,복도식,개별난방,위탁관리,임대,서울특별시 중구 동호로10길 30,684,동아건설,서울특별시 중구 신당동 842- 약수하이츠아파트(임대),0,동아건설,A10045402,3,0222520453,35376.48,0,0,684,0,약수하이츠아파트(임대),35380,0222520452,18,www.i-sh.co.kr/apthomepage/MB01_main.jsp?deptid=70140,19990729,8,684,18,22346.28,04593
1114016200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 중구 청구로1길 23,994,삼성물산,서울특별시 중구 신당동 843- 신당삼성(분양),5,삼성물산,A10045403,14,0222368497,107778.488,286,0,300,408,신당삼성(분양),147199.35,0222368496,23, ,19991222,25,994,23,85520.5,04588
1114016200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 중구 동호로10길 30,1598,동아건설(주),서울특별시 중구 신당동 842- 신당약수하이츠,3,동아건설(주),A10045404,16,0222543093,168217.86,358,0,488,752,신당약수하이츠,207783.22,0222543092,20, ,19990729,36,1598,20,129660.8,04593
1114012200,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 중구 소공로 46,236,(주)해창,서울특별시 중구 회현동2가 87- 쌍용남산플래티넘,7,쌍용건설(주),A10072501,2,023180286,46796.6906,0,236,0,0,쌍용남산플래티넘,74074.85,023180285,33, ,20100805,3,236,33,38196.84,04631
1114016200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 중구 다산로42나길 46,132,파라다이스건설,서울특별시 중구 신당동 846- 파라다이스,0,파라다이스건설,A10078102,1,0222321370,12852.888,0,0,42,90,파라다이스,16117,0222321233,15, ,20000710,4,132,15,10147.26,04585
1114016200,아파트,복도식,개별난방,위탁관리,임대,서울특별시 중구 청구로 64,158,신당제7주택재개발정비사업조합,서울특별시 중구 신당동 852-1 청구e편한세상임대,2,대림산업주식회사,A10078103,2,0222566995,8693.88,0,0,158,0,청구e편한세상임대,12845.64,0222566994,15, ,20111213,2,158,15,5656.02,04587
1114016200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 중구 퇴계로90길 74,784,6개발구역조합,서울특별시 중구 신당동 851- 래미안신당하이베르,6,(주)삼성물산,A10078901,15,0222317751,82752.6,146,0,302,336,래미안신당하이베르,125318.12,0222317402,15,래미안하이베르.apti.co.kr/,20111028,30,784,15,63696.59,04582
1114016200,아파트,복도식,개별난방,위탁관리,임대,서울특별시 중구 퇴계로90길 74,161,신당제6주택 재개발 정비사업조합,서울특별시 중구 신당동 851-1 래미안신당하이베르임대,2,삼성물산(주),A10078902,1,0222566909,9148.02,0,0,161,0,래미안신당하이베르임대,14694.44,0222566908,15, ,20111028,2,161,15,6043.94,04582
1114017100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 중구 중림로4길 41,355,충정1-3지구 재개발조합,서울특별시 중구 중림동 201- 중림삼성래미안아파트,3,삼성물산(주),A10085902,2,023633706,11214.379,0,0,355,0,중림삼성래미안아파트,23896.09,023623041,18,www.i-sh.co.kr,20010711,4,355,18,11214.45,04502
1114017100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 중구 중림로 10,712,충정1-3지구 주택재개발조합,서울특별시 중구 중림동 200- 중림삼성사이버빌리지,2,삼성물산,A10085903,12,023931384,64407,198,0,180,334,중림삼성사이버빌리지,101913.508,023921305,18,www.uasis.com,20010711,18,712,18,61802.75,04502
1114013200,주상복합,복도식,개별난방,자치관리,분양,서울특별시 중구 퇴계로 217,288,알수 없음,서울특별시 중구 충무로4가 120-3 충무로진양,1,알수 없음,A10086301,2,0222795305,32476.18,118,3,0,165,충무로진양,32476.18,0222795300,16, ,19700523,3,286,16,24702.49,04558
